constraintsStrength,erreygersE,healthyDietReward,inertiaCoefficient,maxProbaToSwitch,numOfScenario,numberOfHealthy,seed,socialInequality,openmole$experiment
0.12894399,0.03559004779660413,0.153103026,0.819531377,0.890470449,1,1187441,5241113551786178748,1.3845030486779213,20103
0.12894399,0.03589709569833496,0.153103026,0.819531377,0.890470449,1,1188705,8182250814012606615,1.3894340028626724,20099
0.12894399,0.03558682168779477,0.153103026,0.819531377,0.890470449,1,1188073,-5732412739058458152,1.383991507219973,20107
0.12894399,0.035978576066447124,0.153103026,0.819531377,0.890470449,1,1190153,-9124344237856335340,1.3885179496785216,20105
0.12894399,0.035807840034828814,0.153103026,0.819531377,0.890470449,1,1189071,-3952057589299817433,1.385800751573419,20101
0.12894399,0.03594729737795548,0.153103026,0.819531377,0.890470449,1,1191965,-7961472807536836850,1.3854468555176436,20285
0.12894399,0.03571032408445241,0.153103026,0.819531377,0.890470449,1,1185347,5556264399223334850,1.3841443510788132,20292
0.12894399,0.03593694854195447,0.153103026,0.819531377,0.890470449,1,1190374,1167086658167902401,1.3859466825745343,20279
0.12894399,0.035702670610046006,0.153103026,0.819531377,0.890470449,1,1186567,-9017051974644981806,1.3863748771221462,20294
0.12894399,0.03609450765258341,0.153103026,0.819531377,0.890470449,1,1191629,-1048692415952536109,1.3900288943118977,20287
0.12894399,0.04646356512540609,0.153103026,0.819531377,0.890470449,3,1210662,3384475133175768261,1.5278987785251843,10516
0.12894399,0.04654811870186551,0.153103026,0.819531377,0.890470449,3,1215180,1904961386784147929,1.5256315615074052,10518
0.12894399,0.04645559455974977,0.153103026,0.819531377,0.890470449,3,1217854,1632415110048090575,1.524347823103226,10519
0.12894399,0.046324677437446386,0.153103026,0.819531377,0.890470449,3,1214975,8749111278114526756,1.521478352179992,10523
0.12894399,0.04633525904046871,0.153103026,0.819531377,0.890470449,3,1211051,-507467804511928191,1.5252315559651042,10521
0.12894399,0.035953406564406994,0.153103026,0.819531377,0.890470449,1,1188417,-8088660508527086079,1.388783959973657,20157
0.12894399,0.03584642185863557,0.153103026,0.819531377,0.890470449,1,1192210,5550825832083954110,1.3869234892548366,20156
0.12894399,0.035536890831866855,0.153103026,0.819531377,0.890470449,1,1189228,3069826324884567842,1.381018868605073,20151
0.12894399,0.03575987284949341,0.153103026,0.819531377,0.890470449,1,1183963,3327954987045914022,1.3858806258140295,20153
0.12894399,0.035977916861757935,0.153103026,0.819531377,0.890470449,1,1189051,-3220928777056001276,1.3907808370725523,20149
0.12894399,0.03560871074509496,0.153103026,0.819531377,0.890470449,1,1187225,-6334101308647149573,1.3851802392532409,20238
0.12894399,0.03610816305740077,0.153103026,0.819531377,0.890470449,1,1191978,-8889949591483633275,1.3896806025448303,20245
0.12894399,0.03599195491779046,0.153103026,0.819531377,0.890470449,1,1190195,-4741560313830535902,1.3893879676623966,20236
0.12894399,0.03560477446574625,0.153103026,0.819531377,0.890470449,1,1185745,3398425122566328686,1.3830617884805039,20249
0.12894399,0.03618982956513358,0.153103026,0.819531377,0.890470449,1,1185964,7837180472265185110,1.3915271513895406,20255
0.12894399,0.03595108120855703,0.153103026,0.819531377,0.890470449,1,1188163,8758418356634022129,1.388275445868075,20076
0.12894399,0.0359990107177057,0.153103026,0.819531377,0.890470449,1,1189284,-9124405608295298766,1.388399968358083,20074
0.12894399,0.035707469975318144,0.153103026,0.819531377,0.890470449,1,1190138,8827793051574616746,1.385997341024191,20072
0.12894399,0.03597540807330137,0.153103026,0.819531377,0.890470449,1,1189135,-1906814598231444366,1.3869672360230696,20070
0.12894399,0.036270487666432163,0.153103026,0.819531377,0.890470449,1,1189193,-7278630203447643827,1.3943529345803045,20068
0.12894399,0.03611033293482114,0.153103026,0.819531377,0.890470449,1,1193310,-8394791505408289585,1.3885306801752582,20162
0.12894399,0.03609145879821185,0.153103026,0.819531377,0.890470449,1,1188109,124085260924554449,1.3889611072010115,20164
0.12894399,0.036344756373739184,0.153103026,0.819531377,0.890470449,1,1186649,6185231685631597944,1.3927205449556403,20169
0.12894399,0.035814944741724544,0.153103026,0.819531377,0.890470449,1,1189040,-7291635832227549489,1.3830663206307352,20159
0.12894399,0.036200896574536075,0.153103026,0.819531377,0.890470449,1,1187761,3117650799134564807,1.3956885896444828,20167
0.12894399,0.03555377799546578,0.153103026,0.819531377,0.890470449,1,1186696,1459982779921783682,1.3831098594837605,20093
0.12894399,0.035966220648026646,0.153103026,0.819531377,0.890470449,1,1190172,5240491002069667228,1.3871744926074332,20089
0.12894399,0.03570288558834809,0.153103026,0.819531377,0.890470449,1,1184598,-2537687869775860275,1.3886823693105783,20097
0.12894399,0.035826294298922715,0.153103026,0.819531377,0.890470449,1,1190749,7885026656763770444,1.3825758687111465,20091
0.12894399,0.03550581774900835,0.153103026,0.819531377,0.890470449,1,1187101,510900211046254211,1.3804899178988437,20095
0.12894399,0.03646138785795551,0.153103026,0.819531377,0.890470449,1,1190008,-1864690712203953657,1.3910369669397125,20079
0.12894399,0.03589060080264969,0.153103026,0.819531377,0.890470449,1,1187091,-8855102071271333508,1.3891717092111535,20085
0.12894399,0.035974933263764663,0.153103026,0.819531377,0.890470449,1,1187834,-4088300445055945083,1.388967315881956,20081
0.12894399,0.03642215646250932,0.153103026,0.819531377,0.890470449,1,1196812,-8173328231857599624,1.388774929800912,20087
0.12894399,0.035842969846085086,0.153103026,0.819531377,0.890470449,1,1185446,5693161124861909686,1.3886116295096378,20083
0.12894399,0.03602328319021108,0.153103026,0.819531377,0.890470449,1,1189351,4884903576832547569,1.3863717857291875,20059
0.12894399,0.03561721728825097,0.153103026,0.819531377,0.890470449,1,1187335,6496644509004435264,1.3850775884099442,20066
0.12894399,0.0359940483144859,0.153103026,0.819531377,0.890470449,1,1189061,585123945187779585,1.38707677611161,20061
0.12894399,0.0360294395096429,0.153103026,0.819531377,0.890470449,1,1189984,-2232593530901656842,1.3904891920560436,20064
0.12894399,0.0361001434188024,0.153103026,0.819531377,0.890470449,1,1191031,1479174277870452590,1.3873257498421698,20063
0.12894399,0.03613983882115365,0.153103026,0.819531377,0.890470449,1,1192101,2469100603154791809,1.3886584748720723,20298
0.12894399,0.03579284961756157,0.153103026,0.819531377,0.890470449,1,1189052,-4507253185790907098,1.3841548888012454,20295
0.12894399,0.03600145858558183,0.153103026,0.819531377,0.890470449,1,1189303,7799299126252480289,1.3894185081015535,20300
0.12894399,0.0359317530777451,0.153103026,0.819531377,0.890470449,1,1188666,-7231987387747172453,1.3874744501586942,20302
0.12894399,0.035914974079179846,0.153103026,0.819531377,0.890470449,1,1194699,3361642270390221573,1.3824829202466873,20289
0.12894399,0.0357993883319352,0.153103026,0.819531377,0.890470449,1,1190993,2452484883032699496,1.3848082525369954,20251
0.12894399,0.0363069441290966,0.153103026,0.819531377,0.890470449,1,1191812,-2799970768256657265,1.393545743418045,20257
0.12894399,0.03590182518640548,0.153103026,0.819531377,0.890470449,1,1187527,4640003346083412822,1.38940076496104,20259
0.12894399,0.036149556319866216,0.153103026,0.819531377,0.890470449,1,1188267,-4360032047026636482,1.391498211167648,20261
0.12894399,0.03597334859687241,0.153103026,0.819531377,0.890470449,1,1186004,1128629140642177877,1.3883538833279419,20253
0.12894399,0.03633233477824888,0.153103026,0.819531377,0.890470449,1,1188425,7253913050578555091,1.3945606380379658,20433
0.12894399,0.03572758053072973,0.153103026,0.819531377,0.890470449,1,1191185,8415305234206367660,1.3843313954586365,20431
0.12894399,0.035921578506949985,0.153103026,0.819531377,0.890470449,1,1193455,-542157843339761447,1.383388659324084,20430
0.12894399,0.03603600834401274,0.153103026,0.819531377,0.890470449,1,1188737,321703877782591696,1.3901792251529734,20436
0.12894399,0.03576726133043905,0.153103026,0.819531377,0.890470449,1,1183613,-1220043862776089525,1.3884508946577743,20440
0.12894399,0.03592534705499751,0.153103026,0.819531377,0.890470449,1,1187654,-4369631846370168523,1.3884972044377515,20190
0.12894399,0.036185382437736044,0.153103026,0.819531377,0.890470449,1,1188897,2677042582171367729,1.3897922130915359,20200
0.12894399,0.036104849141145694,0.153103026,0.819531377,0.890470449,1,1188012,7054913103318904659,1.3887323116604267,20197
0.12894399,0.03604564018518895,0.153103026,0.819531377,0.890470449,1,1188974,-5918628540847832378,1.3879156886823638,20202
0.12894399,0.03631168013713771,0.153103026,0.819531377,0.890470449,1,1189465,5200667718407052007,1.3897137025792734,20192
0.12894399,0.03591497043036511,0.153103026,0.819531377,0.890470449,1,1189180,6454176994131468973,1.386604942658804,20147
0.12894399,0.03624266934914104,0.153103026,0.819531377,0.890470449,1,1191149,-436900935015734524,1.391154110882867,20144
0.12894399,0.03569994141745685,0.153103026,0.819531377,0.890470449,1,1189738,-3525051249934732881,1.3849633123659006,20146
0.12894399,0.03594009276354978,0.153103026,0.819531377,0.890470449,1,1186045,-5468053907070403759,1.3875412995926606,20141
0.12894399,0.03615464396417126,0.153103026,0.819531377,0.890470449,1,1187670,7121374508806744306,1.3851478267596333,20139
0.12894399,0.03595023576598048,0.153103026,0.819531377,0.890470449,1,1185845,-2226118060056223035,1.3896414872821925,20320
0.12894399,0.036193212760931084,0.153103026,0.819531377,0.890470449,1,1183886,-5928870942864462783,1.3948556323508439,20322
0.12894399,0.0355214706654994,0.153103026,0.819531377,0.890470449,1,1191696,-2030488169912043903,1.3815562806462818,20314
0.12894399,0.03574583476112126,0.153103026,0.819531377,0.890470449,1,1188985,1444355881774540038,1.3847418179485476,20316
0.12894399,0.035693725196922786,0.153103026,0.819531377,0.890470449,1,1190442,-5618975476885692830,1.3862855677016854,20318
0.12894399,0.0358484425766961,0.153103026,0.819531377,0.890470449,1,1188241,3692859211575681598,1.3875565597500619,20242
0.12894399,0.035659878618420245,0.153103026,0.819531377,0.890470449,1,1189333,-8211638935426812059,1.385219959101419,20232
0.12894399,0.035692000934569784,0.153103026,0.819531377,0.890470449,1,1189632,1206674446455097087,1.38501233040235,20240
0.12894399,0.03565810021495434,0.153103026,0.819531377,0.890470449,1,1187006,6909071400071308496,1.384441330995244,20234
0.12894399,0.03566032736398442,0.153103026,0.819531377,0.890470449,1,1186107,6288539247961359803,1.3870173350848949,20244
0.12894399,0.03620455509448579,0.153103026,0.819531377,0.890470449,1,1192950,3750474093292761415,1.3900946328813715,20263
0.12894399,0.03642593469138814,0.153103026,0.819531377,0.890470449,1,1190072,-6573226584419558636,1.3932992065331795,20265
0.12894399,0.0361577670301385,0.153103026,0.819531377,0.890470449,1,1188136,-7670798025656904022,1.39202504844875,20270
0.12894399,0.03572165984536764,0.153103026,0.819531377,0.890470449,1,1187779,-9060667729868452332,1.3873428919748247,20267
0.12894399,0.03630304756645077,0.153103026,0.819531377,0.890470449,1,1190702,7761925068478774900,1.3915383800360328,20273
0.12894399,0.036101359891593104,0.153103026,0.819531377,0.890470449,1,1187727,-1861927088309332154,1.3885743072140795,20216
0.12894399,0.03586025388186071,0.153103026,0.819531377,0.890470449,1,1189779,-5641712843619683456,1.3885993822410945,20212
0.12894399,0.036238193250376007,0.153103026,0.819531377,0.890470449,1,1188758,4859678936266569382,1.389345112681672,20220
0.12894399,0.03611028230411767,0.153103026,0.819531377,0.890470449,1,1187189,-3360286297474639561,1.396092123894665,20214
0.12894399,0.036283178166970444,0.153103026,0.819531377,0.890470449,1,1191678,-5516097570696107030,1.392366719524336,20218
0.12894399,0.036193145252477237,0.153103026,0.819531377,0.890470449,1,1186573,-8621980860849724970,1.3904981660037108,20019
0.12894399,0.03605945419503324,0.153103026,0.819531377,0.890470449,1,1187816,8964227157756373925,1.3892651414771688,20017
0.12894399,0.035607280603653126,0.153103026,0.819531377,0.890470449,1,1191150,3947681959263812511,1.3836603812935555,20025
0.12894399,0.03576950266679122,0.153103026,0.819531377,0.890470449,1,1188137,-653802231371419617,1.3857095584685228,20028
0.12894399,0.03583395155087846,0.153103026,0.819531377,0.890470449,1,1191409,7230050776965224055,1.3843480495067029,20021
0.12894399,0.03586446824577246,0.153103026,0.819531377,0.890470449,1,1189035,-7977845528718539858,1.3886138722557078,20135
0.12894399,0.03604575133903858,0.153103026,0.819531377,0.890470449,1,1192117,-5733095591311759808,1.3869927430827729,20131
0.12894399,0.03585783906971193,0.153103026,0.819531377,0.890470449,1,1187914,-5507225189210943685,1.388934989600554,20129
0.12894399,0.03610431057283624,0.153103026,0.819531377,0.890470449,1,1190742,1970120343758320481,1.3895877217988308,20137
0.12894399,0.03606401776172989,0.153103026,0.819531377,0.890470449,1,1193044,-1511769904895110309,1.3902922279600616,20133
0.12894399,0.03576367013182048,0.153103026,0.819531377,0.890470449,1,1187762,-3843744001038722379,1.3863598577443388,20117
0.12894399,0.03589306294046474,0.153103026,0.819531377,0.890470449,1,1184613,-2012000677816850533,1.389620081882543,20109
0.12894399,0.036095326525243825,0.153103026,0.819531377,0.890470449,1,1187179,-8159668690386486897,1.395324257195083,20111
0.12894399,0.03558064449973608,0.153103026,0.819531377,0.890470449,1,1188919,-5154210800239555467,1.3853284288208403,20115
0.12894399,0.03605213146398317,0.153103026,0.819531377,0.890470449,1,1189077,-5121261467926071847,1.391161390414405,20113
0.12894399,0.035880364830807095,0.153103026,0.819531377,0.890470449,1,1186838,-4809424442629172142,1.3886899165617885,20032
0.12894399,0.036044036931017424,0.153103026,0.819531377,0.890470449,1,1190984,8826811464174590023,1.3894701704820096,20030
0.12894399,0.03632489168658981,0.153103026,0.819531377,0.890470449,1,1189110,-608837437207115661,1.3932119632499946,20036
0.12894399,0.03574220584290183,0.153103026,0.819531377,0.890470449,1,1191033,-3854324722544385462,1.3856637531079605,20024
0.12894399,0.03593416513073088,0.153103026,0.819531377,0.890470449,1,1189864,5827688110061691596,1.385681038180144,20034
0.12894399,0.03575382677819366,0.153103026,0.819531377,0.890470449,1,1187427,1311685377126279277,1.3874236193120613,20224
0.12894399,0.03578401876741512,0.153103026,0.819531377,0.890470449,1,1188845,7089776988625426362,1.3851644557654736,20228
0.12894399,0.035860360669236625,0.153103026,0.819531377,0.890470449,1,1189926,-524405067094157787,1.3879117675371062,20227
0.12894399,0.03593969642045356,0.153103026,0.819531377,0.890470449,1,1188654,1509175048796609608,1.390258212562108,20222
0.12894399,0.03568603790592388,0.153103026,0.819531377,0.890470449,1,1185018,7036417987673500854,1.3882895659123322,20230
0.12894399,0.03632000678840847,0.153103026,0.819531377,0.890470449,1,1192680,4140138901455431742,1.3889960413412994,20050
0.12894399,0.035686649563248775,0.153103026,0.819531377,0.890470449,1,1188247,1257594422360314948,1.3875990134436713,20052
0.12894399,0.035840221122284265,0.153103026,0.819531377,0.890470449,1,1189955,-5551261627915001860,1.387655989582537,20055
0.12894399,0.03615372908180995,0.153103026,0.819531377,0.890470449,1,1191035,2519940032763318224,1.3916429658088896,20057
0.12894399,0.03632938449490796,0.153103026,0.819531377,0.890470449,1,1191688,524732384699735278,1.3912834612890794,20048
0.12894399,0.036179056656572964,0.153103026,0.819531377,0.890470449,1,1188516,6042354071914080912,1.3890047089098951,20342
0.12894399,0.03605070616859823,0.153103026,0.819531377,0.890470449,1,1194338,7955630470063720227,1.3848754040592717,20329
0.12894399,0.03590006229057116,0.153103026,0.819531377,0.890470449,1,1186086,-5069973594474971084,1.3894208872330338,20337
0.12894399,0.03597582574578617,0.153103026,0.819531377,0.890470449,1,1185746,-495137208849330373,1.3902974067114424,20344
0.12894399,0.035447463066946294,0.153103026,0.819531377,0.890470449,1,1188756,712672897904031558,1.382186272466493,20339
0.12894399,0.036011460073647195,0.153103026,0.819531377,0.890470449,1,1189964,-2024377307272753638,1.386127961345869,20309
0.12894399,0.036160843431374136,0.153103026,0.819531377,0.890470449,1,1189331,1055966716121890947,1.3897202170464562,20303
0.12894399,0.0361888801536681,0.153103026,0.819531377,0.890470449,1,1188701,-9034068647529434268,1.3911255881454327,20305
0.12894399,0.03615364416959284,0.153103026,0.819531377,0.890470449,1,1190394,2837387935977790309,1.3881133645357087,20307
0.12894399,0.036275605179399394,0.153103026,0.819531377,0.890470449,1,1189410,5275457177867585563,1.393707796962863,20311
0.12894399,0.0363681462052447,0.153103026,0.819531377,0.890470449,1,1191619,-5497415408764717882,1.393156756014292,20127
0.12894399,0.035923567128553484,0.153103026,0.819531377,0.890470449,1,1188014,-3227595927318742520,1.388530441600752,20125
0.12894399,0.035504071524876266,0.153103026,0.819531377,0.890470449,1,1187840,2648803780297006036,1.3849648639784395,20123
0.12894399,0.03623379884473526,0.153103026,0.819531377,0.890470449,1,1185658,-3563414421316863763,1.3911673762579302,20120
0.12894399,0.03587554792066277,0.153103026,0.819531377,0.890470449,1,1186061,6375088648585120888,1.3880977455725723,20121
0.12894399,0.035953197470461426,0.153103026,0.819531377,0.890470449,1,1187203,-7161765842001795544,1.389582531112779,20040
0.12894399,0.03644981569981773,0.153103026,0.819531377,0.890470449,1,1191324,7865167277188787669,1.3940168928769936,20038
0.12894399,0.03583795152208496,0.153103026,0.819531377,0.890470449,1,1190292,-1743694569711296341,1.3865956408388576,20042
0.12894399,0.03598960490988909,0.153103026,0.819531377,0.890470449,1,1189427,5366802252845073268,1.3880738394609728,20044
0.12894399,0.0360317678625757,0.153103026,0.819531377,0.890470449,1,1186645,7544691020135445923,1.388354868570165,20046
0.12894399,0.03601750603331804,0.153103026,0.819531377,0.890470449,1,1190468,-5193810481586405911,1.3881515098380643,20188
0.12894399,0.03578776298654755,0.153103026,0.819531377,0.890470449,1,1187370,5706554483093350979,1.388044225892716,20184
0.12894399,0.03617946939170122,0.153103026,0.819531377,0.890470449,1,1191544,1172407013720609160,1.3906706925954102,20186
0.12894399,0.03584183538399174,0.153103026,0.819531377,0.890470449,1,1192101,-2368361156859332026,1.3874683330652233,20182
0.12894399,0.03624468043976706,0.153103026,0.819531377,0.890470449,1,1186425,-6527816904283083106,1.3899924396762036,20176
0.12894399,0.036014820868325,0.153103026,0.819531377,0.890470449,1,1189148,7131842538433578624,1.388893184587036,20178
0.12894399,0.035828880280459906,0.153103026,0.819531377,0.890470449,1,1187112,6182944165751127825,1.3865964691271564,20171
0.12894399,0.03616115629008422,0.153103026,0.819531377,0.890470449,1,1187006,5286818976582259318,1.3921101123896076,20180
0.12894399,0.036392295346314676,0.153103026,0.819531377,0.890470449,1,1191814,5525136970840750040,1.3933137191949345,20173
0.12894399,0.03621020152519109,0.153103026,0.819531377,0.890470449,1,1188564,1110929701996210285,1.3906830480148522,20174
0.12894399,0.03598505238743542,0.153103026,0.819531377,0.890470449,1,1189734,7502165019979816412,1.3852728923520714,20210
0.12894399,0.03572962931371229,0.153103026,0.819531377,0.890470449,1,1187365,-966094022176928944,1.3902600923678292,20194
0.12894399,0.035855012870092705,0.153103026,0.819531377,0.890470449,1,1185798,396623765511098899,1.3860390025550722,20206
0.12894399,0.035783778729436735,0.153103026,0.819531377,0.890470449,1,1194017,-4908282939835729448,1.3865380651672643,20208
0.12894399,0.035942186063902246,0.153103026,0.819531377,0.890470449,1,1189173,3383382283755703948,1.3897973037259812,20204
0.12894399,0.03607301265079269,0.153103026,0.819531377,0.890470449,1,1187387,-3739103644385416898,1.3922736658192254,20331
0.12894399,0.03567890596968516,0.153103026,0.819531377,0.890470449,1,1185318,765851915375017611,1.3862093489039014,20335
0.12894399,0.036451865708846544,0.153103026,0.819531377,0.890470449,1,1190663,-2145364442804668196,1.3949843072514272,20333
0.12894399,0.03631554219522005,0.153103026,0.819531377,0.890470449,1,1190419,-5987872670375467795,1.3916834383401036,20326
0.12894399,0.03623774965840714,0.153103026,0.819531377,0.890470449,1,1191072,6469730175832439007,1.392091116406942,20324
0.12894399,0.0357263150077179,0.153103026,0.819531377,0.890470449,1,1186787,5013092339652572071,1.387044750037976,20009
0.12894399,0.0357647925898806,0.153103026,0.819531377,0.890470449,1,1191783,3793235776531171210,1.3866062317264913,20015
0.12894399,0.03583779349360809,0.153103026,0.819531377,0.890470449,1,1189283,-8049083407237945911,1.387135098625287,20008
0.12894399,0.035512319212913694,0.153103026,0.819531377,0.890470449,1,1188474,-7566651073133796180,1.3861263537018618,20013
0.12894399,0.035659398692359214,0.153103026,0.819531377,0.890470449,1,1190330,7208825397960149401,1.3845186335993112,20011
0.12894399,0.03578730971645103,0.153103026,0.819531377,0.890470449,1,1187281,5662002876191198973,1.3861544036888742,20346
0.12894399,0.03592116089212539,0.153103026,0.819531377,0.890470449,1,1185050,-7658999369886864630,1.384785389037206,20341
0.12894399,0.03604034195806762,0.153103026,0.819531377,0.890470449,1,1188306,2644907824257126280,1.389399921881259,20348
0.12894399,0.03555567439594023,0.153103026,0.819531377,0.890470449,1,1189050,-1641114837490466417,1.3866126335116573,20352
0.12894399,0.035797106703525934,0.153103026,0.819531377,0.890470449,1,1185244,-7172086460372150040,1.389300282624985,20350
0.12894399,0.035792998670751766,0.153103026,0.819531377,0.890470449,1,1188244,-816131749215193279,1.3834530520411632,20283
0.12894399,0.03557070524554161,0.153103026,0.819531377,0.890470449,1,1186877,7108929908542946228,1.3813671376508,20275
0.12894399,0.03576500573834205,0.153103026,0.819531377,0.890470449,1,1188647,-172083103462009233,1.3854986434291567,20282
0.12894399,0.03608724540157734,0.153103026,0.819531377,0.890470449,1,1189083,2477562715382743216,1.3911190478486777,20277
0.12894399,0.035935856905171766,0.153103026,0.819531377,0.890470449,1,1189836,-5942075133266297560,1.3869984360898506,20271
0.12894399,0.03615083186753886,0.153103026,0.819531377,0.890470449,1,1192897,4497786044997162800,1.391197693800353,20372
0.12894399,0.03556682200697856,0.153103026,0.819531377,0.890470449,1,1186846,221753444773531688,1.3844148131804739,20367
0.12894399,0.035778761284897716,0.153103026,0.819531377,0.890470449,1,1190616,2721650028177934784,1.3849441807493692,20369
0.12894399,0.035999870426269696,0.153103026,0.819531377,0.890470449,1,1185635,-1962659936649482349,1.3923700971444302,20370
0.12894399,0.03579735455823161,0.153103026,0.819531377,0.890470449,1,1186816,-1568403911987519538,1.3878207929776314,20365
0.12894399,0.035924376857418006,0.153103026,0.819531377,0.890470449,1,1190736,-5496426052255251116,1.3870096217891617,20358
0.12894399,0.03561041636037677,0.153103026,0.819531377,0.890470449,1,1183937,-8296238793062807787,1.3893625258285012,20362
0.12894399,0.035588150168627625,0.153103026,0.819531377,0.890470449,1,1188688,-5953305317296294918,1.3856359369706397,20360
0.12894399,0.036474081049390025,0.153103026,0.819531377,0.890470449,1,1191174,-1011172806902256159,1.392939222197393,20357
0.12894399,0.03628798343089717,0.153103026,0.819531377,0.890470449,1,1188947,-492928651466394453,1.3945002889551614,20355
0.12894399,0.035716080472441104,0.153103026,0.819531377,0.890470449,1,1188300,-1543499818181561059,1.384669072899982,20381
0.12894399,0.03612374907401571,0.153103026,0.819531377,0.890470449,1,1191245,3376640341173669254,1.3877322964319456,20374
0.12894399,0.03576259557415693,0.153103026,0.819531377,0.890470449,1,1189750,4343457097405485655,1.3902319372560816,20385
0.12894399,0.03607736718052808,0.153103026,0.819531377,0.890470449,1,1189776,-4593454640190848664,1.3871644839957944,20377
0.12894399,0.03615974388807228,0.153103026,0.819531377,0.890470449,1,1189831,1696873475645320195,1.3888018450602215,20383
0.12894399,0.03611150304750705,0.153103026,0.819531377,0.890470449,1,1191152,-5393019496796465307,1.3847714244682718,20706
0.12894399,0.03625381235640973,0.153103026,0.819531377,0.890470449,1,1190221,-5946027087297902495,1.391796584244809,20704
0.12894399,0.035858460150710876,0.153103026,0.819531377,0.890470449,1,1190700,-6620602249710155894,1.387688672791331,20708
0.12894399,0.0363586198258836,0.153103026,0.819531377,0.890470449,1,1189177,-4012141069209329084,1.3930776253830848,20710
0.12894399,0.0357236734425748,0.153103026,0.819531377,0.890470449,1,1187027,8744409501971545236,1.3882000400867327,20702
0.12894399,0.03597263591424066,0.153103026,0.819531377,0.890470449,1,1189323,-944457215155652454,1.3895063468199986,20378
0.12894399,0.03565145729356397,0.153103026,0.819531377,0.890470449,1,1190982,8905842141210266770,1.3825550276267096,20389
0.12894399,0.03557257114116786,0.153103026,0.819531377,0.890470449,1,1189786,6162829302879586892,1.3796963922400798,20393
0.12894399,0.036232604397623006,0.153103026,0.819531377,0.890470449,1,1192036,-7791169694277697779,1.3888179784199741,20387
0.12894399,0.0361209792176717,0.153103026,0.819531377,0.890470449,1,1190811,8489543589464266523,1.3909600131163213,20395
0.12894399,0.0356701689189144,0.153103026,0.819531377,0.890470449,1,1185874,1976876550443213885,1.3865649403309388,20399
0.12894399,0.03617379616610619,0.153103026,0.819531377,0.890470449,1,1186883,-6539814223215188146,1.3901946727184538,20401
0.12894399,0.03557681223710983,0.153103026,0.819531377,0.890470449,1,1190092,1930443290023106126,1.385515433077363,20403
0.12894399,0.03579994720412387,0.153103026,0.819531377,0.890470449,1,1185460,-1352881288662857136,1.388675443696243,20391
0.12894399,0.035769913971124896,0.153103026,0.819531377,0.890470449,1,1189510,-8936073046093677158,1.388328941382936,20397
0.12894399,0.03603490651650368,0.153103026,0.819531377,0.890470449,1,1190215,-1867577963932899677,1.3859544294503725,20405
0.12894399,0.03568656225836712,0.153103026,0.819531377,0.890470449,1,1189219,-8110038459755588042,1.3861153616876978,20408
0.12894399,0.03550862445126333,0.153103026,0.819531377,0.890470449,1,1187812,7585452522269586682,1.383010861795808,20412
0.12894399,0.036108237218407294,0.153103026,0.819531377,0.890470449,1,1187951,766969951590422954,1.3911579659353182,20414
0.12894399,0.0365470391246353,0.153103026,0.819531377,0.890470449,1,1192412,3948082994432377968,1.393205646876303,20410
0.12894399,0.035671665304808954,0.153103026,0.819531377,0.890470449,1,1188276,62797624973513189,1.3864367429066553,20442
0.12894399,0.035727504397837784,0.153103026,0.819531377,0.890470449,1,1190640,295820131389017697,1.3870696904616582,20444
0.12894399,0.03554129076014902,0.153103026,0.819531377,0.890470449,1,1186957,2920265371633954173,1.3823601875854195,20438
0.12894399,0.035916485160471794,0.153103026,0.819531377,0.890470449,1,1185115,5268675753638848511,1.3906336225498004,20426
0.12894399,0.03613826200993143,0.153103026,0.819531377,0.890470449,1,1191649,-6685217606066705894,1.3883311369022853,20424
0.12894399,0.036327846723856076,0.153103026,0.819531377,0.890470449,1,1188132,-440545208937846609,1.3918747329141505,20462
0.12894399,0.03587819723748995,0.153103026,0.819531377,0.890470449,1,1191314,4992246837741681515,1.3852329734890116,20468
0.12894399,0.035880299449177734,0.153103026,0.819531377,0.890470449,1,1191635,96000295934698405,1.388253122335361,20466
0.12894399,0.035872033323184845,0.153103026,0.819531377,0.890470449,1,1188877,2604642078632530451,1.3881923875832844,20464
0.12894399,0.036005196636632104,0.153103026,0.819531377,0.890470449,1,1187602,7975729615824960829,1.3908981077281912,20460
0.12894399,0.035697886778713904,0.153103026,0.819531377,0.890470449,1,1191176,-8142769702623737391,1.3853163329604201,21190
0.12894399,0.0354594995496662,0.153103026,0.819531377,0.890470449,1,1189867,-8517523114337204291,1.382024163984727,21193
0.12894399,0.0363116677897429,0.153103026,0.819531377,0.890470449,1,1188797,347929627644676581,1.391740508787609,21197
0.12894399,0.035867731426610226,0.153103026,0.819531377,0.890470449,1,1188260,-7152746442290992254,1.3886525574892565,21188
0.12894399,0.03609193606082894,0.153103026,0.819531377,0.890470449,1,1188959,2950704736355229456,1.3921389406768834,21195
0.12894399,0.035888678499848864,0.153103026,0.819531377,0.890470449,1,1187386,2314634154153214967,1.3912962179705397,20458
0.12894399,0.036065222220712685,0.153103026,0.819531377,0.890470449,1,1190719,-1377831012791283693,1.388690141437797,20450
0.12894399,0.03582510605363607,0.153103026,0.819531377,0.890470449,1,1191214,-5632567390336213274,1.383458239316398,20517
0.12894399,0.035590135077932974,0.153103026,0.819531377,0.890470449,1,1189410,-729311125920179843,1.3844397517652551,20526
0.12894399,0.03615672620416292,0.153103026,0.819531377,0.890470449,1,1188347,978537794421200879,1.3917494427932982,20528
